Unnamed: 0,House Number,City,Parking Spaces,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,price,Purpose,Location,Age Possession,area,price_per_sqft,colony,province,society,property Type
846,52007184,Lahore,1.0,3.0,3.0,0.0,1.0,1.0,3.25, For Sale,"Central Park Housing Scheme, Lahore, Punjab, ",Under Construction,2722.0,11940.0,Central Park Housing Scheme,Punjab,Central Park Housing Scheme,Houses
847,52055246,Lahore,,3.0,4.0,0.0,2.0,1.0,1.1, For Sale,"Central Park Housing Scheme, Lahore, Punjab, ",Relatively New,817.0,13464.0,Central Park ,Punjab,Central Park Housing Scheme,Houses
848,52080451,Lahore,,5.0,6.0,1.0,2.0,1.0,2.6, For Sale,"Central Park Housing Scheme, Lahore, Punjab, ",New Property,2722.0,9552.0,Central Park Housing Scheme,Punjab,Central Park Housing Scheme,Houses
849,52030871,Lahore,,6.0,6.0,1.0,2.0,1.0,5.0, For Sale,"Raiwind Road, Lahore, Punjab, ",Relatively New,2722.0,18369.0,Lake City,Punjab,Raiwind Road,Houses
850,50353585,Lahore,,4.0,4.0,1.0,2.0,1.0,1.35, For Sale,"Jubilee Town, Lahore, Punjab, ",Undefined,817.0,16524.0,Jubilee Town ,Punjab,Jubilee Town,Houses
851,50435113,Lahore,4.0,6.0,7.0,1.0,3.0,1.0,5.9, For Sale,"LDA Avenue, Lahore, Punjab, ",Relatively New,5445.0,10836.0,LDA Avenue,Punjab,LDA Avenue,Houses
852,50438309,Lahore,2.0,6.0,7.0,1.0,2.0,1.0,2.75, For Sale,"LDA Avenue, Lahore, Punjab, ",Relatively New,2722.0,10103.0,LDA Avenue,Punjab,LDA Avenue,Houses
853,50756601,Lahore,2.0,6.0,7.0,1.0,2.0,1.0,3.55, For Sale,"LDA Avenue, Lahore, Punjab, ",Relatively New,2722.0,13042.0,LDA Avenue,Punjab,LDA Avenue,Houses
854,50761072,Lahore,2.0,5.0,6.0,1.0,2.0,1.0,4.2, For Sale,"LDA Avenue, Lahore, Punjab, ",Relatively New,2722.0,15430.0,LDA Avenue ,Punjab,LDA Avenue,Houses
855,50793271,Lahore,2.0,5.0,5.0,1.0,2.0,1.0,3.2, For Sale,"LDA Avenue, Lahore, Punjab, ",Relatively New,2722.0,11756.0,LDA Avenue ,Punjab,LDA Avenue,Houses
856,50793354,Lahore,,7.0,6.0,0.0,2.0,1.0,3.5, For Sale,"LDA Avenue, Lahore, Punjab, ",Undefined,2722.0,12858.0,LDA Avenue ,Punjab,LDA Avenue,Houses
857,50793503,Lahore,2.0,5.0,5.0,1.0,2.0,1.0,3.4, For Sale,"LDA Avenue, Lahore, Punjab, ",Relatively New,2722.0,12491.0,LDA Avenue ,Punjab,LDA Avenue,Houses
858,52089465,Lahore,1.0,3.0,4.0,0.0,2.0,2.0,3.0, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,1361.0,22043.0,DHA 9 Town ,Punjab,DHA Defence,Houses
859,51999598,Lahore,2.0,5.0,6.0,1.0,2.0,1.0,3.05, For Sale,"Central Park Housing Scheme, Lahore, Punjab, ",Relatively New,2722.0,11205.0,Central Park Housing Scheme,Punjab,Central Park Housing Scheme,Houses
860,52040361,Lahore,,3.0,4.0,1.0,2.0,0.0,2.25, For Sale,"Central Park Housing Scheme, Lahore, Punjab, ",Undefined,1361.0,16532.0,Central Park ,Punjab,Central Park Housing Scheme,Houses
861,48686131,Lahore,,3.0,4.0,0.0,2.0,0.0,2.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,14695.0,DHA 9 Town,Punjab,DHA Defence,Houses
862,52027107,Lahore,2.0,5.0,6.0,1.0,2.0,1.0,4.0, For Sale,"Jubilee Town, Lahore, Punjab, ",Undefined,2722.0,14695.0,Jubilee Town ,Punjab,Jubilee Town,Houses
864,52027108,Lahore,2.0,6.0,6.0,1.0,2.0,1.0,3.5, For Sale,"Jubilee Town, Lahore, Punjab, ",Relatively New,2722.0,12858.0,Jubilee Town ,Punjab,Jubilee Town,Houses
865,51981179,Lahore,1.0,3.0,4.0,2.0,2.0,1.0,0.85, For Sale,"Ferozepur Road, Lahore, Punjab, ",Relatively New,817.0,10404.0,Awan Market,Punjab,Ferozepur Road,Houses
866,51821727,Lahore,2.0,4.0,5.0,0.0,0.0,0.0,3.85, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,2722.0,14144.0,Air Avenue ,Punjab,DHA Defence,Houses
867,51524124,Lahore,1.0,3.0,4.0,2.0,2.0,1.0,1.15, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Relatively New,817.0,14076.0,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden,Houses
868,50417671,Lahore,,2.0,3.0,0.0,1.0,1.0,2.5, For Sale,"Awasia Housing Society, Lahore, Punjab, ",Undefined,2722.0,9184.0,Awasia Housing Society,Punjab,Awasia Housing Society,Houses
869,50291588,Lahore,,6.0,6.0,1.0,2.0,1.0,3.2, For Sale,Nasheman,Relatively New,2722.0,11756.0,Nasheman,Punjab,Nasheman,Houses
870,52097124,Lahore,,5.0,5.0,0.0,2.0,0.0,2.5, For Sale,"Military Accounts Housing Society, Lahore, Punjab, ",Undefined,2178.0,11478.0,Military Accounts Housing Society,Punjab,Military Accounts Housing Society,Houses
871,50199073,Lahore,2.0,6.0,7.0,1.0,3.0,1.0,3.8, For Sale,"LDA Avenue, Lahore, Punjab, ",Relatively New,2722.0,13960.0,LDA Avenue,Punjab,LDA Avenue,Houses
872,50213992,Lahore,1.0,6.0,6.0,1.0,3.0,1.0,2.9, For Sale,"Defence Road, Lahore, Punjab, ",Relatively New,1634.0,17748.0,Dream Gardens,Punjab,Defence Road,Houses
873,50302307,Lahore,2.0,6.0,7.0,1.0,2.0,1.0,4.3, For Sale,"Izmir Town, Lahore, Punjab, ",Relatively New,2722.0,15797.0,Izmir Town,Punjab,Izmir Town,Houses
874,50302387,Lahore,4.0,6.0,7.0,1.0,2.0,1.0,6.9, For Sale,"Izmir Town, Lahore, Punjab, ",Relatively New,5445.0,12672.0,Izmir Town,Punjab,Izmir Town,Houses
875,51932087,Lahore,,5.0,6.0,2.0,3.0,0.0,7.5, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,5445.0,13774.0,DHA Phase 5,Punjab,DHA Defence,Houses
876,51996579,Lahore,4.0,5.0,5.0,2.0,2.0,1.0,8.9, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,16345.0,DHA Phase 6,Punjab,DHA Defence,Houses
877,52093326,Lahore,4.0,5.0,6.0,2.0,3.0,3.0,8.85, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,16253.0,DHA Phase 5,Punjab,DHA Defence,Houses
878,52090873,Lahore,4.0,5.0,6.0,2.0,3.0,0.0,7.3, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,13407.0,DHA Phase 7 ,Punjab,DHA Defence,Houses
879,51977444,Lahore,,3.0,5.0,0.0,2.0,0.0,1.6, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,1361.0,11756.0,Bahria Town ,Punjab,Bahria Town,Houses
880,52017511,Lahore,3.0,6.0,6.0,0.0,2.0,0.0,5.0, For Sale,"Raiwind Road, Lahore, Punjab, ",Under Construction,2722.0,18369.0,Lake City ,Punjab,Raiwind Road,Houses
883,52112566,Lahore,1.0,3.0,4.0,1.0,2.0,1.0,0.8, For Sale,"Al Haram Garden, Lahore, Punjab, ",Under Construction,817.0,9792.0,Al Ahmad Haram Garden,Punjab,Al Haram Garden,Houses
884,52116543,,1.0,1.0,1.0,0.0,1.0,1.0,0.65, For Sale,"Gulberg, Lahore, Punjab, ",New Property,544.0,11949.0,CBD Punjab (PCBDDA),Punjab,Gulberg,
885,51871965,Lahore,1.0,3.0,4.0,2.0,2.0,1.0,1.02, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Relatively New,817.0,12485.0,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden,Houses
886,52114829,Lahore,,5.0,6.0,0.0,0.0,0.0,8.0, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,5445.0,14692.0,DHA Phase 7,Punjab,DHA Defence,Houses
887,52114859,Lahore,,5.0,6.0,0.0,0.0,0.0,8.5, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,5445.0,15611.0,DHA Phase 7,Punjab,DHA Defence,Houses
888,51892776,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,7.89, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14490.0,DHA Phase 6 ,Punjab,DHA Defence,Houses
889,51525048,Lahore,1.0,5.0,4.0,2.0,2.0,2.0,2.25, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,16532.0,DHA 9 Town,Punjab,DHA Defence,Houses
890,52113081,Lahore,,3.0,3.0,0.0,1.0,0.0,2.25, For Sale,"Central Park Housing Scheme, Lahore, Punjab, ",Undefined,2722.0,8266.0,Central Park ,Punjab,Central Park Housing Scheme,Houses
891,52013057,Lahore,4.0,5.0,6.0,2.0,3.0,1.0,7.4, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,13590.0,DHA Phase 7,Punjab,DHA Defence,Houses
892,52111468,Lahore,,7.0,8.0,2.0,2.0,1.0,24.5, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,10890.0,22498.0,DHA Phase 3 ,Punjab,DHA Defence,Houses
893,52112551,Lahore,1.0,3.0,3.0,1.0,2.0,2.0,1.25, For Sale,"Raiwind Road, Lahore, Punjab, ",New Property,817.0,15300.0,Al Ahmad,Punjab,Raiwind Road,Houses
894,52076863,Lahore,1.0,3.0,4.0,1.0,1.0,1.0,2.0, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1361.0,14695.0,Paragon City,Punjab,Paragon City,Houses
895,52081737,Lahore,1.0,3.0,4.0,0.0,2.0,1.0,1.9, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1361.0,13960.0,Paragon City,Punjab,Paragon City,Houses
896,52098354,Lahore,1.0,5.0,6.0,1.0,2.0,1.0,1.65, For Sale,"GT Road, Lahore, Punjab, ",Under Construction,1361.0,12123.0,Al Ahmad,Punjab,GT Road,Houses
897,52097955,Lahore,2.0,6.0,7.0,0.0,2.0,0.0,6.25, For Sale,"Punjab Coop Housing Society, Lahore, Punjab, ",Undefined,5445.0,11478.0,Punjab Coop Housing ,Punjab,Punjab Coop Housing Society,Houses
898,52115454,Lahore,4.0,7.0,8.0,1.0,2.0,1.0,6.0, For Sale,"Punjab Govt Employees Society, Lahore, Punjab, ",Moderately Old,4356.0,13774.0,PGECHS Phase 2,Punjab,Punjab Govt Employees Society,Houses
899,52054831,,,1.0,1.0,0.0,1.0,0.0,0.7, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,735.0,9524.0,Bahria Town ,Punjab,Bahria Town,
900,52054947,,,1.0,1.0,0.0,1.0,0.0,0.65, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,544.0,11949.0,Bahria Town ,Punjab,Bahria Town,
901,52111509,Lahore,1.0,3.0,4.0,1.0,1.0,1.0,1.95, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,14328.0,DHA 9 Town ,Punjab,DHA Defence,Houses
903,52112643,Lahore,4.0,5.0,6.0,2.0,2.0,0.0,6.35, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11662.0,DHA Phase 7 ,Punjab,DHA Defence,Houses
905,52103148,Lahore,2.0,4.0,4.0,1.0,2.0,1.0,7.5, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,2722.0,27553.0,DHA Phase 6,Punjab,DHA Defence,Houses
906,51270449,Lahore,2.0,3.0,4.0,11.0,2.0,1.0,2.3, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,16899.0,DHA 11 Rahbar Phase 2 ,Punjab,DHA 11 Rahbar,Houses
907,51866982,Lahore,,3.0,4.0,0.0,2.0,1.0,2.2, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Undefined,1361.0,16165.0,DHA 11 Rahbar Phase 2 ,Punjab,DHA 11 Rahbar,Houses
908,52111342,Lahore,,5.0,6.0,0.0,2.0,0.0,2.25, For Sale,"GT Road, Lahore, Punjab, ",Undefined,1634.0,13770.0,Bismillah Housing Scheme,Punjab,GT Road,Houses
909,52111322,Lahore,,5.0,6.0,1.0,2.0,1.0,6.5, For Sale,"Punjab Small Industries Colony, Lahore, Punjab, ",Undefined,3812.0,17051.0,Punjab Small Industries Colony,Punjab,Punjab Small Industries Colony,Houses
910,52110907,Lahore,,7.0,6.0,1.0,2.0,1.0,9.25, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,5445.0,16988.0,Bahria Town ,Punjab,Bahria Town,Houses
913,52054994,,,1.0,1.0,0.0,1.0,0.0,0.56, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,544.0,10294.0,Bahria Town ,Punjab,Bahria Town,
914,51869633,Lahore,4.0,6.0,7.0,2.0,2.0,2.0,9.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,16529.0,DHA Phase 5,Punjab,DHA Defence,Houses
915,51869722,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,5.7, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,10468.0,DHA Phase 7,Punjab,DHA Defence,Houses
916,51090036,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,7.95, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14601.0,DHA Phase 5 ,Punjab,DHA Defence,Houses
917,51666094,Lahore,4.0,5.0,6.0,0.0,0.0,0.0,6.45, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11846.0,DHA Phase 7 ,Punjab,DHA Defence,Houses
918,52031327,Lahore,3.0,4.0,4.0,0.0,1.0,1.0,4.1, For Sale,"Askari, Lahore, Punjab, ",New Property,2722.0,15062.0,Askari 11 ,Punjab,Askari,Houses
919,51880552,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,6.98, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,12819.0,DHA Phase 7 ,Punjab,DHA Defence,Houses
920,51856365,Lahore,,3.0,5.0,1.0,2.0,0.0,1.6, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,1361.0,11756.0,Bahria Town ,Punjab,Bahria Town,Houses
921,52103262,Lahore,,7.0,7.0,1.0,1.0,0.0,15.0, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,10890.0,13774.0,DHA Phase 2,Punjab,DHA Defence,Houses
922,52110836,Lahore,,3.0,4.0,0.0,2.0,1.0,2.25, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,1361.0,16532.0,Bahria Town ,Punjab,Bahria Town,Houses
923,51997397,Lahore,1.0,3.0,4.0,0.0,2.0,1.0,1.85, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,13593.0,DHA 9 Town,Punjab,DHA Defence,Houses
924,52111728,Lahore,2.0,4.0,5.0,1.0,0.0,1.0,4.5, For Sale,"Paragon City, Lahore, Punjab, ",Undefined,2722.0,16532.0,Paragon City ,Punjab,Paragon City,Houses
925,51995982,Lahore,2.0,5.0,5.0,2.0,2.0,1.0,7.05, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,12948.0,DHA Phase 7,Punjab,DHA Defence,Houses
926,52055119,,,1.0,1.0,0.0,1.0,0.0,0.6, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,599.0,10017.0,Bahria Town ,Punjab,Bahria Town,
927,52089028,Lahore,,0.0,0.0,0.0,0.0,0.0,0.75, For Sale,"Highcourt Society, Lahore, Punjab, ",Undefined,681.0,11013.0,High Court Society ,Punjab,Highcourt Society,Houses
928,52077036,Lahore,4.0,5.0,6.0,2.0,3.0,1.0,6.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11938.0,DHA Phase 7 ,Punjab,DHA Defence,Houses
930,52088289,Lahore,4.0,6.0,7.0,2.0,3.0,1.0,12.75, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,11708.0,DHA Phase 7 ,Punjab,DHA Defence,Houses
931,51983371,Lahore,,3.0,5.0,0.0,2.0,0.0,2.9, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,1361.0,21308.0,Bahria Town ,Punjab,Bahria Town,Houses
932,51931420,Lahore,1.0,3.0,4.0,0.0,2.0,1.0,2.3, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,16899.0,DHA 11 Rahbar Phase 2 ,Punjab,DHA 11 Rahbar,Houses
933,52116729,Lahore,1.0,3.0,3.0,0.0,1.0,1.0,8.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,15611.0,DHA Phase 6,Punjab,DHA Defence,Houses
934,51983386,Lahore,,3.0,5.0,0.0,2.0,0.0,2.8, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,1361.0,20573.0,Bahria Town ,Punjab,Bahria Town,Houses
935,51913191,Lahore,1.0,3.0,4.0,0.0,2.0,1.0,2.4, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,17634.0,DHA 11 Rahbar Phase 2 ,Punjab,DHA 11 Rahbar,Houses
936,52017155,Lahore,4.0,5.0,6.0,2.0,3.0,2.0,6.25, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,11478.0,DHA Phase 7,Punjab,DHA Defence,Houses
937,51824317,,2.0,4.0,4.0,0.0,1.0,1.0,3.1, For Sale,"Askari, Lahore, Punjab, ",New Property,3267.0,9489.0,Askari 11 ,Punjab,Askari,
938,52111293,Lahore,,3.0,4.0,0.0,2.0,0.0,1.55, For Sale,"Bahria Nasheman, Lahore, Punjab, ",Undefined,1361.0,11389.0,Bahria Nasheman ,Punjab,Bahria Nasheman,Houses
939,52116811,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,6.5, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,11938.0,DHA Phase 7 ,Punjab,DHA Defence,Houses
940,51933594,,,0.0,0.0,0.0,0.0,0.0,0.75, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,599.0,12521.0,Bahria Homes,Punjab,Bahria Town,
941,50841578,Lahore,,3.0,4.0,0.0,2.0,0.0,1.65, For Sale,"Defence Road, Lahore, Punjab, ",Relatively New,1089.0,15152.0,Defence Road,Punjab,Defence Road,Houses
942,52116801,Lahore,4.0,5.0,6.0,2.0,2.0,1.0,7.8, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14325.0,DHA Phase 7,Punjab,DHA Defence,Houses
943,51942862,Lahore,1.0,3.0,4.0,0.0,2.0,0.0,1.55, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,11389.0,DHA 11 Rahbar Phase 2 Extension ,Punjab,DHA 11 Rahbar,Houses
944,52116774,Lahore,1.0,3.0,4.0,1.0,1.0,1.0,1.85, For Sale,"DHA Defence, Lahore, Punjab, ",Old Property,1361.0,13593.0,DHA 9 Town,Punjab,DHA Defence,Houses
945,51748976,Lahore,5.0,5.0,6.0,2.0,2.0,0.0,7.25, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,13315.0,DHA Phase 7,Punjab,DHA Defence,Houses
946,51748783,Lahore,5.0,5.0,6.0,2.0,2.0,1.0,6.35, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11662.0,DHA Phase 3,Punjab,DHA Defence,Houses
947,52001371,Lahore,4.0,5.0,6.0,2.0,3.0,2.0,7.5, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,13774.0,DHA Phase 6,Punjab,DHA Defence,Houses
948,51496690,Lahore,,0.0,0.0,0.0,0.0,0.0,2.05, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,1361.0,15062.0,DHA 9 Town,Punjab,DHA Defence,Houses
949,52070241,Lahore,,4.0,4.0,0.0,2.0,0.0,4.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,2722.0,16532.0,DHA Phase 7,Punjab,DHA Defence,Houses
950,52134941,Lahore,,3.0,4.0,1.0,2.0,1.0,1.8, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,1361.0,13226.0,Bahria Town ,Punjab,Bahria Town,Houses
951,52134942,Lahore,,5.0,6.0,1.0,2.0,1.0,2.85, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,2722.0,10470.0,Bahria Town ,Punjab,Bahria Town,Houses
952,52120961,Lahore,3.0,6.0,7.0,1.0,2.0,1.0,4.4, For Sale,"Punjab Govt Employees Society, Lahore, Punjab, ",Under Construction,2722.0,16165.0,PGECHS Phase 2,Punjab,Punjab Govt Employees Society,Houses
955,52067223,Lahore,4.0,5.0,6.0,2.0,3.0,1.0,6.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11938.0,DHA Phase 3,Punjab,DHA Defence,Houses
956,51838705,Lahore,,3.0,5.0,1.0,2.0,1.0,1.6, For Sale,"Bahria Orchard, Lahore, Punjab, ",Relatively New,1361.0,11756.0,Bahria Orchard Phase 1 ,Punjab,Bahria Orchard,Houses
957,52070605,Lahore,,4.0,5.0,0.0,2.0,0.0,3.55, For Sale,"Bahria Orchard, Lahore, Punjab, ",Relatively New,5445.0,6520.0,Bahria Orchard Phase 1,Punjab,Bahria Orchard,Houses
958,51682094,Lahore,,4.0,5.0,0.0,2.0,1.0,2.55, For Sale,"Defence Road, Lahore, Punjab, ",Relatively New,1361.0,18736.0,Dream Gardens Phase 2,Punjab,Defence Road,Houses
959,52011601,Lahore,1.0,4.0,4.0,2.0,2.0,1.0,2.1, For Sale,"Park View City, Lahore, Punjab, ",Undefined,1361.0,15430.0,Park View City ,Punjab,Park View City,Houses
960,52012992,Lahore,4.0,5.0,6.0,2.0,2.0,1.0,8.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14692.0,DHA Phase 6,Punjab,DHA Defence,Houses
961,52133790,Lahore,,3.0,3.0,0.0,2.0,0.0,1.85, For Sale,"Bahria Orchard, Lahore, Punjab, ",Under Construction,1361.0,13593.0,Low Cost ,Punjab,Bahria Orchard,Houses
962,52107805,Lahore,2.0,3.0,7.0,1.0,2.0,1.0,1.75, For Sale,"Bahria Town, Lahore, Punjab, ",Under Construction,1361.0,12858.0,Bahria Town ,Punjab,Bahria Town,Houses
963,52134012,Lahore,1.0,5.0,8.0,1.0,3.0,1.0,3.25, For Sale,"Johar Town, Lahore, Punjab, ",Under Construction,1361.0,23880.0,Johar Town Phase 2,Punjab,Johar Town,Houses
964,52130850,Lahore,,3.0,4.0,0.0,2.0,0.0,1.48, For Sale,"Main Canal Bank Road, Lahore, Punjab, ",Undefined,817.0,18115.0,Indigo Canal Homes,Punjab,Main Canal Bank Road,Houses
965,52119794,Lahore,,4.0,5.0,1.0,2.0,2.0,4.55, For Sale,"Johar Town, Lahore, Punjab, ",Undefined,3267.0,13927.0,Johar Town Phase 2,Punjab,Johar Town,Houses
966,52132588,Lahore,,4.0,5.0,0.0,2.0,0.0,3.6, For Sale,"GT Road, Lahore, Punjab, ",Undefined,2178.0,16529.0,Bismillah Housing Scheme ,Punjab,GT Road,Houses
967,52028992,Lahore,4.0,6.0,7.0,2.0,0.0,1.0,9.79, For Sale,"Wapda Town, Lahore, Punjab, ",New Property,10890.0,8990.0,Wapda Town,Punjab,Wapda Town,Houses
969,52065490,,2.0,3.0,3.0,1.0,1.0,1.0,3.6, For Sale,"Askari, Lahore, Punjab, ",Under Construction,2722.0,13226.0,Askari 10 ,Punjab,Askari,
970,51003057,Lahore,1.0,3.0,3.0,0.0,2.0,1.0,2.1, For Sale,"Valencia Housing Society, Lahore, Punjab, ",Relatively New,1361.0,15430.0,Valencia Housing Society,Punjab,Valencia Housing Society,Houses
971,52065583,Lahore,2.0,4.0,4.0,1.0,1.0,2.0,5.75, For Sale,"Askari, Lahore, Punjab, ",New Property,2722.0,21124.0,Askari 10 ,Punjab,Askari,Houses
972,51858306,Lahore,4.0,5.0,6.0,0.0,0.0,0.0,8.11, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14894.0,DHA Phase 5 ,Punjab,DHA Defence,Houses
973,51936827,Lahore,4.0,6.0,7.0,2.0,2.0,2.0,17.99, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,16520.0,DHA Phase 6,Punjab,DHA Defence,Houses
974,52084690,Lahore,1.0,3.0,4.0,0.0,2.0,0.0,1.92, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,14107.0,DHA 9 Town,Punjab,DHA Defence,Houses
975,52130729,Lahore,,3.0,4.0,0.0,2.0,0.0,1.15, For Sale,"GT Road, Lahore, Punjab, ",Undefined,898.0,12806.0,Al Ahmad,Punjab,GT Road,Houses
976,52131296,,,3.0,4.0,1.0,1.0,1.0,3.25, For Sale,"Askari, Lahore, Punjab, ",Undefined,2722.0,11940.0,Askari 11 ,Punjab,Askari,
977,47097334,Lahore,4.0,7.0,8.0,1.0,3.0,1.0,5.45, For Sale,"Punjab Coop Housing Society, Lahore, Punjab, ",New Property,5445.0,10009.0,Punjab Coop Housing Society,Punjab,Punjab Coop Housing Society,Houses
978,50526658,Lahore,,3.0,3.0,0.0,2.0,1.0,2.35, For Sale,"Johar Town, Lahore, Punjab, ",Undefined,1361.0,17267.0,Johar Town Phase 1 ,Punjab,Johar Town,Houses
979,52117386,Lahore,1.0,3.0,4.0,0.0,1.0,1.0,2.25, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1361.0,16532.0,Paragon City ,Punjab,Paragon City,Houses
980,52091696,Lahore,0.0,0.0,0.0,0.0,0.0,0.0,8.1, For Sale,"Askari, Lahore, Punjab, ",Old Property,4084.0,19833.0,Askari 10 ,Punjab,Askari,Houses
981,52030453,Lahore,2.0,3.0,3.0,1.0,1.0,1.0,4.4, For Sale,"Askari, Lahore, Punjab, ",New Property,2722.0,16165.0,Askari 10 ,Punjab,Askari,Houses
982,51760459,Lahore,1.0,3.0,4.0,1.0,2.0,1.0,2.25, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,16532.0,DHA 11 Rahbar,Punjab,DHA 11 Rahbar,Houses
983,51508884,Lahore,2.0,5.0,6.0,1.0,2.0,2.0,4.5, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,2722.0,16532.0,DHA Phase 3,Punjab,DHA Defence,Houses
984,52119706,Lahore,,4.0,4.0,0.0,2.0,0.0,2.53, For Sale,"Raiwind Road, Lahore, Punjab, ",Undefined,1361.0,18589.0,Lake City ,Punjab,Raiwind Road,Houses
985,52133432,Lahore,,7.0,7.0,1.0,2.0,1.0,7.25, For Sale,"Raiwind Road, Lahore, Punjab, ",Relatively New,5445.0,13315.0,Lake City,Punjab,Raiwind Road,Houses
986,52130592,Lahore,,5.0,6.0,1.0,2.0,1.0,4.1, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,2722.0,15062.0,Bahria Town ,Punjab,Bahria Town,Houses
987,47130763,Lahore,,4.0,4.0,0.0,1.0,1.0,2.1, For Sale,"Johar Town, Lahore, Punjab, ",Relatively New,1361.0,15430.0,Johar Town Phase 2 ,Punjab,Johar Town,Houses
988,52132940,Lahore,6.0,6.0,7.0,3.0,3.0,2.0,14.95, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,10890.0,13728.0,DHA Phase 3,Punjab,DHA Defence,Houses
